mal_id,english_name,score,genres,popularity
10721,Penguindrum,7.98,"Mystery, Comedy, Dementia, Psychological, Drama",588
10723,Green Days:Dinosaur and I,6.49,"Comedy, Drama, Romance",9303
10737,A-Channel:+A-Channel,6.97,"Comedy, School, Slice of Life, Seinen",3893
10740,Pokemon the Movie:Black - Victini and Reshiram,6.63,"Adventure, Comedy, Drama, Fantasy, Kids",2808
10763,Voltar the Invincible,4.84,"Action, Mecha",12366
10764,Queen Meets Orc,5.6,"Hentai, Supernatural, Fantasy",6634
10790,Is this A Zombie? of the Dead,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",432
10793,Guilty Crown,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",75
10798,Un-Go,7.4,"Mystery, Supernatural",1149
10800,Chihayafuru,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",389
10804,La croisée dans un labyrinthe étranger Special,7.35,"Slice of Life, Historical, Seinen",5468
10805,The World God Only Knows:Four Girls and an Idol,7.32,"Comedy, Music, Shounen, Supernatural",1518
10807,My Ordinary Life Specials,7.0,"Slice of Life, Comedy, School",3945
10822,Ranma ½:Best Memories,7.02,"Slice of Life, Comedy, Martial Arts",7400
10825,Ranma ½:Huge Battle! 29 Unteachable Fools,7.16,"Comedy, Martial Arts, Slice of Life",7193
10832,La croisée dans un labyrinthe étranger:Yune & Alice,6.35,"Historical, Seinen, Slice of Life",6859
10849,Invade! Squid Girl:Won't You Eat Squid Ice Cream?,6.53,Music,6193
10863,Steins;Gate:Egoistic Poriomania,8.34,"Sci-Fi, Comedy, Thriller",397
10869,Scan2Go,6.08,"Game, Cars, Space, Kids",8711
10905,La croisée dans un labyrinthe étranger Picture Drama,6.38,"Historical, Seinen, Slice of Life",7449
10916,Pokemon:Pikachu's Winter Vacation (2000),6.43,"Adventure, Comedy, Fantasy, Kids",5466
10917,Pokemon:Pikachu's Winter Vacation (2001),6.41,"Adventure, Comedy, Fantasy, Kids",5486
10920,The Qwaser Of Stigmata II Picture Drama,6.01,Ecchi,4586
10928,Haruka Nogizaka's Secret:Finale,7.35,"Comedy, Romance",2860
10935,Wandering Son Specials,7.63,"Drama, School",5296
10936,Cat God:Ohanami Ghostbusters,6.68,"Comedy, Supernatural, Seinen",7486
10937,Mobile Suit Gundam:The Origin,8.36,"Action, Mecha, Military, Sci-Fi, Shounen, Space",2224
10947,Ghost in the Shell:Stand Alone Complex - The Laughing Man - Tachikomatic Days,6.79,"Sci-Fi, Comedy, Mecha",6276
10948,Ghost in the Shell:Stand Alone Complex 2nd GIG - Individual Eleven - Tachikomatic Days,6.88,"Sci-Fi, Comedy, Mecha",6195
10949,Ghost in the Shell:Stand Alone Complex:Tachikomatic Days Fan Disc,6.48,"Sci-Fi, Comedy, Mecha",6445
10950,Ghost in the Shell:Stand Alone Complex:Solid State Society 3D:Tachikomatic Days,6.71,"Sci-Fi, Comedy, Mecha",6595
11005,Holy Knight,6.02,"Ecchi, Fantasy, Supernatural, School, Vampire, Seinen",2653
11009,Pokemon 4D:Pikachu's Ocean Adventure,6.91,"Adventure, Comedy, Fantasy, Kids",5313
11013,Inu X Boku Secret Service,7.46,"Comedy, Supernatural, Romance, Shounen",331
11019,Pokemon 3D Adventure:Find Mew!,7.04,"Adventure, Comedy, Fantasy, Kids",5115
11021,Muv-Luv Alternative:Total Eclipse,7.11,"Action, Military, Sci-Fi, Mecha",1661
11069,Pokemon:Pikachu's Big Mysterious Adventure,6.33,"Adventure, Comedy, Fantasy, Kids",6452
11073,Ash's Journey,6.47,"Fantasy, Kids",5090
11079,Kill Me Baby,6.87,"Comedy, School, Seinen",1426
11099,Tiger & Bunny Pilot,6.19,"Action, Comedy, Super Power",5273
11111,Another,7.55,"Mystery, Horror, Supernatural, Thriller, School",45
11123,Sekai Ichi Hatsukoi - World's Greatest First Love 2,7.97,"Comedy, Drama, Romance, Shounen Ai",1175
11177,B-Daman Crossfire,6.39,"Game, Kids",6365
11179,"Listen to Me, Girls. I Am Your Father!",7.33,"Comedy, Romance, Slice of Life",914
11227,Lagrange:The Flower of Rin-ne,6.92,"Action, Sci-Fi, Comedy, Mecha",2010
11235,Amagami SS+ plus,7.44,"Slice of Life, Comedy, Romance, School",1126
11237,Hidamari Sketch x SP,7.79,"Slice of Life, Comedy, School, Seinen",4503
11241,Brave 10,6.8,"Action, Adventure, Historical, Super Power, Samurai, Seinen",1131
11266,Blue Exorcist:Runaway Kuro,7.31,"Action, Demons, Fantasy, Shounen, Supernatural",1304
11285,Black Rock Shooter,6.85,"Action, Drama, School, Slice of Life",466
11319,The Familiar of Zero F,7.52,"Adventure, Magic, Romance, Ecchi, Fantasy",412
11341,Detective Opera Milky Holmes 2,7.22,"Mystery, Comedy, Super Power",4019
11355,This Boy Can Fight Aliens,6.86,"Action, Fantasy, Shounen Ai, Super Power, Supernatural",3459
11359,Dragon Ball Z Kai:Bring Peace to the Future! Goku's Spirit is Eternal,7.53,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen",2672
11371,The Prince of Tennis II,7.56,"Action, Comedy, Sports, Shounen",2288
11411,Hell Target,4.72,"Space, Horror, Sci-Fi",9462
11433,Waiting in the Summer,7.49,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",455
11441,Rurouni Kenshin:New Kyoto Arc,7.11,"Action, Samurai, Historical, Drama, Shounen",3457
11447,The Phantom Ship,5.71,Supernatural,9617
11491,Recorder and Randsell,6.69,"Comedy, School, Seinen, Slice of Life",2420
11499,Sankarea:Undying Love,7.36,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",270
11537,Yamataro Comes Back,6.05,Kids,11222
11553,Toradora!:Bento Battle,7.46,"Slice of Life, Comedy, Romance, School",1075
11577,Steins;Gate:The Movie − Load Region of Déjà Vu,8.5,"Sci-Fi, Drama",288
11595,Superkid (1983),6.41,"Kids, Comedy, Super Power, School",8753
11597,Nisemonogatari,8.18,"Mystery, Comedy, Supernatural, Ecchi",195
11617,High School DxD,7.4,"Comedy, Demons, Ecchi, Harem, Romance, School",68
11633,Blood Lad,7.33,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",217
11635,Sacred Seven:Wings of the Silver Moon,6.68,"Action, School, Sci-Fi, Super Power",6165
11659,Pink:Water Thieves Rain Thieves,5.58,"Action, Comedy, Fantasy, Shounen",10081
11679,Chainsaw Maid,4.96,"Comedy, Horror, Supernatural, Thriller",6501
11693,The Little Match Girl,6.03,"Drama, Kids",11993
11697,The Knight in the Area,7.22,"Comedy, School, Shounen, Sports",2005
11701,Another:The Other,7.32,"Horror, Mystery, Thriller",966
11703,Code:Breaker,6.8,"Action, Comedy, Super Power, Supernatural, School, Shounen",568
11705,Dragon Age:Dawn of the Seeker,6.11,"Action, Fantasy",5165
11729,Space Neko Theater,5.33,Comedy,10812
11737,Blue Exorcist The Movie,7.64,"Action, Demons, Fantasy, Shounen, Supernatural",688
11739,You and Me 2,7.98,"Comedy, Drama, Romance, School, Shounen, Slice of Life",1779
11743,A Certain Magical Index the Movie:The Miracle of Endymion,7.5,"Action, Magic, Sci-Fi, Super Power",1352
11751,Symphogear,7.03,"Action, Sci-Fi, Music",1454
11757,Sword Art Online,7.25,"Action, Game, Adventure, Romance, Fantasy",4
11759,Accel World,7.32,"Action, Game, Sci-Fi, Romance, School",178
11761,Medaka Box,7.07,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",723
11763,Wanna Be the Strongest in the World,5.81,"Action, Ecchi, Sports",2449
11771,Kuroko's Basketball,8.15,"Comedy, School, Shounen, Sports",104
11785,Nyaruko:Crawling With Love!,7.07,"Sci-Fi, Comedy, Parody",496
11799,The Green Cat,5.44,Mystery,10237
11813,KenIchi:The Mightiest Disciple OVA,7.93,"Action, Martial Arts, Comedy, School, Shounen",2334
11835,Qin's Moon:Hundred Schools of Thought,7.03,"Action, Historical, Martial Arts, Fantasy",10274
11837,Zetman,6.89,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",1295
11841,Qin's Moon:Night Ends - Daylight,6.81,"Action, Historical, Martial Arts, Fantasy",10384
11843,Daily Lives of High School Boys,8.28,"Slice of Life, Comedy, School",180
11853,Pokemon:Pikachu's Summer Bridge Story,6.23,"Adventure, Comedy, Fantasy, Kids",6860
11867,Cipher,4.72,"Drama, Music",5351
11887,Kokoro Connect,7.82,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",161
11933,The Ambition of Oda Nobuna,7.46,"Comedy, Historical, Romance",599
11977,Puella Magi Madoka Magica the Movie Part 1:Beginnings,8.23,"Psychological, Drama, Magic, Thriller",927
11979,Puella Magi Madoka Magica the Movie Part 2:Eternal,8.39,"Drama, Magic, Psychological, Thriller",912
11981,Puella Magi Madoka Magica the Movie:Rebellion,8.44,"Mystery, Psychological, Drama, Magic, Thriller",490
12015,Tiger & Bunny Movie 1,7.44,"Action, Super Power, Comedy, Mystery",3617
12017,Tiger & Bunny:The Rising,7.81,"Action, Mystery, Comedy, Super Power",3372
12021,Poyopoyo,7.68,"Slice of Life, Comedy, Seinen",3767
12029,Star Blazers:Space Battleship Yamato 2199,8.37,"Action, Military, Sci-Fi, Space, Drama",1492
12031,Kingdom,8.04,"Action, Historical, Military, Seinen",1102
12053,Mardock Scramble:The Third Exhaust,7.45,"Action, Psychological, Sci-Fi",2902
12061,Twin Angels (2),5.55,"Action, Hentai, Supernatural",10478
12067,Samurai X Special,7.34,"Action, Historical, Romance, Samurai, Shounen",4054
12069,Fighting Spirit Special,8.11,"Comedy, Drama, Shounen, Sports",2582
12113,Berserk:The Golden Age Arc II - The Battle for Doldrey,7.92,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",980
12115,Berserk:The Golden Age Arc III - The Advent,8.21,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",942
12145,Bernard,5.84,"Comedy, Kids",9651
12149,AKB0048,7.39,"Music, Sci-Fi",2141
12175,"Love, Election and Chocolate",7.09,"Drama, Romance, School",812
12189,Hyouka,8.14,"Mystery, School, Slice of Life",81
12191,Glitter Force,6.74,"Action, Magic, Fantasy, Shoujo",3128
12267,Treasure Hunting,6.28,"Adventure, Fantasy, Kids",9724
12291,Place to Place,7.51,"Slice of Life, Comedy, Romance, School",578
12293,Campione!,7.05,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",459
12317,Upotte!!,6.51,"Action, Comedy, Military, Seinen",1937
12321,Thermae Romae,7.02,"Comedy, Historical, Seinen",3603
12337,Armored Trooper Votoms Recaps,6.17,"Action, Drama, Mecha, Military, Sci-Fi",11234
12343,Dirty Pair Flash 2,6.66,"Action, Sci-Fi, Adventure, Comedy, Police",7785
12347,Dirty Pair Flash 3,6.56,"Action, Sci-Fi, Adventure, Comedy, Police",7955
12355,Wolf Children,8.64,"Fantasy, Slice of Life",170
12361,Track City,6.2,"Action, Cars",10592
12401,The Chohjotai,5.53,"Action, Demons, Shoujo, Super Power",11646
12403,YuruYuri:Happy Go Lily ♪♪,7.85,"Slice of Life, Comedy, School, Shoujo Ai",990
12411,UN-GO:Inga Nikki,6.13,Parody,5848
12413,Jormungand,7.85,"Action, Adventure, Seinen",528
12419,Guilty Crown Locus:Reassortment,7.15,"Action, Sci-Fi, Super Power",2821
12429,"Last Exile:Fam, the Silver Wing Recaps",6.49,"Action, Sci-Fi, Adventure",6058
12431,Space Brothers,8.52,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",991
12445,Dusk Maiden of Amnesia,7.86,"Horror, Mystery, Romance, School, Shounen, Supernatural",436
12449,Maken-ki! Secret Training,6.19,"Ecchi, Sports",3277
12461,Hiiro no Kakera:The Tamayori Princess Saga,6.74,"Fantasy, Romance, Shoujo, Supernatural",1482
12467,Mysterious Girlfriend X,7.25,"Romance, School, Seinen",725
12477,Patema Inverted,8.05,"Adventure, Sci-Fi",673
12487,Horizon in the Middle of Nowhere II,7.55,"Action, Fantasy, Sci-Fi",1791
12497,Mr. Stain on Junk Alley:Epilogue,6.15,Comedy,13064
12503,The Future Diary Specials,6.52,"Action, Comedy, Supernatural",2236
12505,C³ - CubexCursedxCurious Special,6.75,"Action, Comedy, Supernatural, Ecchi, School",3242
12521,Ladybirds' Requiem,5.25,"Music, Dementia",12091
12531,Kids on the Slope,8.36,"Drama, Josei, Music, Romance, School",494
12549,"So, I Can't Play H!",6.64,"Comedy, Supernatural, Romance, Ecchi",414
12579,A Dark Rabbit has Seven Lives Picture Drama,6.17,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",6016
12603,Little Tiger and Bride,5.56,Drama,10719
12611,Sengoku Collection,6.44,"Fantasy, Parody, Samurai",3518
12623,Egomama,6.99,Music,8408
12665,"YuruYuri:For Whatever Reason, Never Ending, Heart Throbbing, Pitter-patter, Paradox Eternal",6.32,Comedy,3541
12671,Pokemon the Movie:Kyurem VS. The Sword of Justice,6.44,"Action, Adventure, Comedy, Drama, Fantasy, Kids",2790
12677,Ozma,6.11,"Action, Sci-Fi, Adventure",4287
12679,Joshiraku,7.49,"Slice of Life, Comedy, Shounen",1452
12685,Code Geass:Nunnally in Wonderland,6.45,"Comedy, Parody, Fantasy",2014
12695,Tight-rope,7.07,"Romance, Shounen Ai",2590
12711,Uta no Prince Sama 2,7.25,"Comedy, Harem, Music, Romance, School, Shoujo",1454
12715,The Hakkenden:Legend of the Dog Warriors Part 2,6.51,"Action, Adventure, Historical, Demons, Martial Arts, Samurai, Shounen",8690
12753,Phi-Brain ~ Puzzle of God:The Orpheus Order,7.29,"Action, Game, Mystery, Shounen",2449
12803,Chinkoroheibei and the Treasure Box,5.22,"Kids, Fantasy, Comedy",11330
12815,Polar Bear Cafe,7.94,"Slice of Life, Comedy, Josei",1734
12859,One Piece Film Z,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",826
12879,The Mystic Archives of Dantalian:Ibarahime,7.18,"Action, Historical, Mystery",3718
12883,tsuritama,7.7,"Comedy, Sci-Fi, Slice of Life, Sports",1042
12893,Daily Lives of High School Boys Specials,7.86,"Comedy, School, Shounen, Slice of Life",1349
12917,Daisy:A Hen into the Wild,7.62,"Adventure, Kids, Drama, Fantasy",7679
12967,La storia della Arcana Famiglia,6.28,"Action, Harem, Supernatural, Romance, Shoujo",864
12979,NARUTO Spin-Off:Rock Lee & His Ninja Pals,7.14,"Action, Comedy, Parody",1898
12993,Beyond the Beyond,5.55,Music,12599
13093,Mysterious Girlfriend X:A Mysterious Summer Festival,7.25,"Ecchi, Romance, Mystery, Seinen",2933
13115,Hakuoki ~Demon of the Fleeting Blossom~ Dawn of the Shinsengumi,7.48,"Action, Historical, Supernatural, Drama, Samurai, Josei",2294
13117,Hakuoki ~Demon of the Fleeting Blossom~ Wild Dance of Kyoto,7.67,"Action, Historical, Supernatural, Drama, Samurai, Josei",3366
13119,Hakuoki ~Demon of the Fleeting Blossom~ Warrior Spirit of the Blue Sky,7.77,"Action, Historical, Supernatural, Drama, Samurai, Josei",3837
13125,From the New World,8.35,"Drama, Horror, Mystery, Psychological, Sci-Fi, Supernatural",168
13145,Cardfight!! Vanguard Asia Circuit,6.84,"Action, Game, Adventure, Demons, Shounen",3702
13159,Here Comes the Black Witch!!,6.49,"Comedy, Magic, School, Slice of Life",5382
13161,Aesthetica of a Rogue Hero,6.89,"Action, Super Power, Ecchi, Fantasy",431
13163,Folktales from Japan,7.0,"Historical, Kids, Supernatural",4975
13171,Li'l Spider Girl,7.1,"Comedy, Supernatural",2993
13185,Monsuno:World Master,6.31,"Action, Adventure",6333
13201,Monster Rancher (2000),6.75,"Action, Adventure, Comedy, Fantasy",4407
13203,"Lupin the Third, The Woman Called Fujiko Mine",7.78,"Action, Adventure, Comedy, Ecchi, Samurai, Seinen",2312
13215,The Life of Budori Gusuko,6.27,"Slice of Life, Kids, Drama, Fantasy",6420
13231,Beyblade:Shogun Steel,6.09,"Adventure, Sports",4941
13239,Mass Effect:Paragon Lost,6.33,"Action, Adventure, Sci-Fi",5432
13245,The Prince of Tennis II Specials,7.52,"Action, Comedy, Sports, Shounen",5044
13251,Kid Icarus:Uprising,6.4,"Adventure, Fantasy, Comedy",7468
13259,Hydrangea,5.62,Magic,6906
13263,Fate/Zero:Please! Einzbern Counseling Room,6.67,Comedy,2918
13309,Twinkling Stars,5.79,Fantasy,7257
13333,Tari Tari,7.32,"Music, Slice of Life, School",1114
13335,Fusé:Memoirs of a Huntress,7.36,"Action, Drama, Historical, Supernatural",3126
13349,Utakoi,7.48,"Comedy, Historical, Romance, Josei",3317
13367,NAKAIMO - My Little Sister Is Among Them!,6.6,"Comedy, Ecchi, Harem, Mystery, Romance, School",867
13373,Flower,5.75,Slice of Life,7121
13375,Sky,5.6,Slice of Life,7308
13377,Recorder and Randsell Re,6.87,"Comedy, School, Seinen, Slice of Life",3299
13391,Expelled from Paradise,7.38,"Action, Sci-Fi, Mecha",1629
13403,Inu X Boku Secret Service Special,7.6,"Comedy, Supernatural, Shounen",1722
13405,Striking Daughter,2.01,"Comedy, Dementia",4367
13411,Guilty Crown:Lost Christmas,6.94,"Action, Sci-Fi, Super Power, Drama",1600
13427,PES:Peace Eco Smiles,5.65,"Slice of Life, Cars, Space",7666
13429,Patema Inverted:Beginning of the Day,7.39,Sci-Fi,3291
13439,The Mystical Laws,5.33,"Adventure, Supernatural",9352
13479,Space Brothers:Apo's Dream,5.45,"Comedy, Sci-Fi, Space",7470
13495,Where Dreams Come True,6.19,Slice of Life,9857
13517,Nanana's Buried Treasure,6.6,"Comedy, Supernatural",4559
13535,Good Luck Girl!,7.73,"Comedy, Parody, Shounen, Supernatural",763
13585,Natsuyuki Rendezvous,7.29,"Supernatural, Drama, Romance, Josei",1864
13599,Robotics;Notes,7.35,"Sci-Fi, Mystery, Drama, Mecha, School",937
13601,Psycho-Pass,8.38,"Action, Sci-Fi, Police, Psychological",45
13629,Pendulum,7.56,"Music, Slice of Life, Drama, Romance",4016
13639,Combustible,6.32,"Historical, Slice of Life",5873
13655,Little Busters!,7.52,"Slice of Life, Comedy, Supernatural, Drama, School",617
13659,Oreimo 2,7.05,"Comedy, Romance, Slice of Life",373
13663,To LOVE Ru Darkness,7.51,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",497
13667,Road to Ninja:Naruto the Movie,7.67,"Action, Adventure, Super Power, Martial Arts, Shounen",656
13679,Hamtaro Hai!,6.65,"Kids, Adventure",7387
13709,Afro Samurai the Movie,7.54,"Action, Adventure, Samurai",2289
13727,Lagrange:The Flower of Rin-ne – Kamogawa Days,6.81,"Slice of Life, Comedy, School, Sci-Fi",5352
13757,Mashiroiro Symphony Picture Drama,6.46,"Harem, Romance, Drama",5262
13759,The Pet Girl of Sakurasou,8.19,"Slice of Life, Comedy, Drama, Romance, School",83
13789,Little Nemo:Adventures in Slumberland Pilot,6.09,Adventure,10791
13793,Beginning of fashion,4.75,Comedy,11267
13795,The Green Wind,5.07,Fantasy,11776
13799,Pokemon:Meloetta's Moonlight Serenade,6.45,"Adventure, Comedy, Fantasy, Kids, Music",5574
13843,Wild Adapter,6.24,"Action, Mystery, Drama, Shoujo",5637
13927,Sacred Seven:Wings of the Silver Moon Picture Drama,6.1,"Action, Comedy, School, Sci-Fi, Super Power",8415
13935,After School Midnighters,6.32,"Fantasy, Kids",10067
13993,Goulart Knights:Evoked the Beginning White,6.01,"Action, Drama, Fantasy, Shoujo, Supernatural",8080
14007,Portrait of the Red,6.05,"Drama, Mecha, Military, Sci-Fi, Shounen, Space",9459
14027,Haganai:A Round-Robin Story's Ending Is Way Extreme,7.09,"Harem, Slice of Life, Comedy, Romance, School",1420
14073,Ebiten,6.22,"Comedy, Ecchi, Parody, School, Shounen",3452
14075,Blast of Tempest,7.99,"Action, Mystery, Psychological, Drama, Magic, Fantasy, Shounen",247
14093,Pokémon:Black & White:Rival Destinies,6.41,"Action, Adventure, Comedy, Fantasy, Kids",2364
14131,Girls & Panzer,7.55,"Action, Sports, Military, School",642
14175,Hanasaku Iroha the Movie:Home Sweet Home,7.89,"Comedy, Drama, Slice of Life",1828
14189,Dusk Maiden of Amnesia:Ghost Girl,7.51,"Horror, Mystery, Romance, School, Shounen, Supernatural",1902
14199,OniAi,6.53,"Comedy, Ecchi, Harem, Romance, School",608
14227,My Little Monster,7.55,"Slice of Life, Comedy, Romance, School, Shoujo",111
14237,Busou Shinki:Armored War Goddess,6.32,"Action, Sci-Fi, Slice of Life, Mecha",2795
14267,Persona 4 the Animation:The Factor of Hope,7.34,"Adventure, Mystery, Super Power, Supernatural, School",4049
14283,Vividred Operation,6.46,"Action, Sci-Fi, Ecchi",2002
14289,"Say ""I Love You"".",7.49,"Drama, Romance, School, Shoujo",256
14293,Psychic School Wars,7.0,"Romance, School, Sci-Fi",1692
14345,BTOOOM!,7.39,"Action, Sci-Fi, Psychological, Seinen",140
14353,Death Billiards,7.93,"Game, Mystery, Psychological, Drama, Thriller",777
14355,Encouragement of Climb,6.82,"Adventure, Slice of Life, Comedy",1976
14367,Cheeky Angel DVD Specials,6.07,Shounen,10600
14373,World's End,6.31,Sci-Fi,3784
14407,Persona 3 the Movie:#1 Spring of Birth,7.59,"Action, Supernatural, Fantasy",1506
14467,K,7.51,"Action, Mystery, Super Power, Supernatural",178
14513,Magi:The Labyrinth of Magic,8.07,"Action, Adventure, Fantasy, Magic, Shounen",110
14527,Medaka Box Abnormal,7.46,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",1231
14583,Lagrange:The Flower of Rin-ne Specials,6.23,Comedy,6650
14617,Sword of the Stranger Pilot,7.04,"Action, Adventure, Historical, Samurai, Seinen",5005
